scenario,alpha,beta,replica,seed,extinct,pop_final,n_steps_alive,reproduction_events,movement_frequency,avg_harvested_food
S4,0.5,0.75,188,3200188,1,0,13,426,0.10746812386156648,1.2045787800485905
S4,0.5,0.75,189,3200189,0,54,2000,43040,0.6117861191384734,1.5752204802437664
S4,0.5,0.75,190,3200190,1,0,15,454,0.11622073578595318,1.212396923611084
S4,0.5,0.75,191,3200191,0,63,2000,43264,0.6168154047916067,1.5761587086562345
S4,0.5,0.75,192,3200192,1,0,85,1852,0.36537295330503333,1.4336346447066182
S4,0.5,0.75,193,3200193,1,0,12,437,0.1215034965034965,1.203584315164269
S4,0.5,0.75,194,3200194,1,0,13,429,0.10822510822510822,1.1990779981631592
S4,0.5,0.75,195,3200195,0,50,2000,43155,0.6118130686254203,1.5725743412717614
S4,0.5,0.75,196,3200196,1,0,1541,33339,0.6151873604102903,1.574374472311194
S4,0.5,0.75,197,3200197,1,0,13,449,0.11101973684210527,1.2047242455262732
S4,0.5,0.75,198,3200198,1,0,13,432,0.13463241806908768,1.2014399080207236
S4,0.5,0.75,199,3200199,1,0,12,429,0.1169844020797227,1.2084303160781629
S4,0.5,0.75,200,3200200,1,0,13,443,0.10808510638297872,1.216509723213083
S4,0.5,0.75,201,3200201,1,0,676,14619,0.595408233829699,1.556513325002253
S4,0.5,0.75,202,3200202,0,72,2000,43244,0.6229075312870083,1.5775320595569653
S4,0.5,0.75,203,3200203,0,31,2000,43183,0.6154805095174927,1.577260812373543
S4,0.5,0.75,204,3200204,0,37,2000,43132,0.6143937584587215,1.5727390606127492
S4,0.5,0.75,205,3200205,0,33,2000,43370,0.6212514417531718,1.578767594632579
S4,0.5,0.75,206,3200206,0,57,2000,43444,0.622293991622166,1.5768565990667502
S4,0.5,0.75,207,3200207,0,58,2000,43361,0.6192504122572485,1.5780768972889174
S4,0.5,0.75,208,3200208,1,0,14,421,0.11780104712041885,1.1911596954724835
S4,0.5,0.75,209,3200209,1,0,14,438,0.11727416798732171,1.1984087200056999
S4,0.5,0.75,210,3200210,0,68,2000,43051,0.6050010326147394,1.5693705711221155
S4,0.5,0.75,211,3200211,1,0,13,458,0.1251109139307897,1.2253950641776317
S4,0.5,0.75,212,3200212,1,0,13,445,0.11993097497842968,1.2177645010080143
S4,0.5,0.75,213,3200213,1,0,1342,29026,0.6027765338110166,1.569064019632894
S4,0.5,0.75,214,3200214,1,0,15,432,0.11140583554376658,1.2100934927287537
S4,0.5,0.75,215,3200215,1,0,12,441,0.11101474414570685,1.196944882225841
S4,0.5,0.75,216,3200216,0,29,2000,43233,0.6190149277560469,1.5728506468870576
S4,0.5,0.75,217,3200217,1,0,1917,41173,0.6054943777301642,1.5707524466362364
S4,0.5,0.75,218,3200218,1,0,13,429,0.11141060197663971,1.2158714362584309
S4,0.5,0.75,219,3200219,1,0,13,427,0.12084063047285463,1.213516710475891
S4,0.5,0.75,220,3200220,0,55,2000,43148,0.6030542860327722,1.5720957173633958
S4,0.5,0.75,221,3200221,1,0,13,423,0.12532865907099036,1.2115360077691641
S4,0.5,0.75,222,3200222,1,0,777,16841,0.5939169914420025,1.561250266495439
S4,0.5,0.75,223,3200223,1,0,1150,25148,0.6316167929642126,1.574180524326304
S4,0.5,0.75,224,3200224,0,53,2000,43233,0.6083955104904024,1.5737751358568928
S4,0.5,0.75,225,3200225,1,0,12,428,0.11206896551724138,1.2025369332126892
S4,0.5,0.75,226,3200226,0,44,2000,43231,0.6188209739502644,1.5755111988819217
S4,0.5,0.75,227,3200227,0,38,2000,43197,0.6142765889492176,1.5744813203849974
S4,0.5,0.75,228,3200228,0,55,2000,43202,0.614313703627009,1.5723122580234932
S4,0.5,0.75,229,3200229,0,117,2000,43248,0.6178395810715882,1.5761466587465272
S4,0.5,0.75,230,3200230,1,0,645,13739,0.5581361869571476,1.5484285432511777
S4,0.5,0.75,231,3200231,1,0,14,409,0.11662315056570931,1.2178101625151054
S4,0.5,0.75,232,3200232,1,0,13,410,0.11551433389544688,1.1814620502844355
S4,0.5,0.75,233,3200233,1,0,30,780,0.24877149877149876,1.313180386524094
S4,0.5,0.75,234,3200234,1,0,42,833,0.19606828763579928,1.3147192871682818
S4,0.5,0.75,235,3200235,0,57,2000,43290,0.6243896972898557,1.5768793268706525
S4,0.5,0.75,236,3200236,1,0,14,441,0.10862068965517241,1.2060271128106153
S4,0.5,0.75,237,3200237,1,0,12,417,0.11092003439380911,1.1841455785246657
S4,0.5,0.75,238,3200238,0,44,2000,43205,0.6022414752404419,1.5698880238003465
S4,0.5,0.75,239,3200239,1,0,30,751,0.256875,1.318571319832451
S4,0.5,0.75,240,3200240,1,0,34,836,0.2227862380146644,1.3253491548842251
S4,0.5,0.75,241,3200241,1,0,13,451,0.10873146622734761,1.2088214844388863
S4,0.5,0.75,242,3200242,1,0,13,435,0.1284013605442177,1.2120419375081901
S4,0.5,0.75,243,3200243,1,0,83,1625,0.2557794902193242,1.3784912543912233
S4,0.5,0.75,244,3200244,0,27,2000,43422,0.6204319869153184,1.5803760999761434
S4,0.5,0.75,245,3200245,1,0,302,6485,0.5133795837462835,1.5284719698441727
S4,0.5,0.75,246,3200246,0,50,2000,43217,0.6130056143932627,1.5745651368282783
S4,0.5,0.75,247,3200247,1,0,13,444,0.09915966386554621,1.2016107939532257
S4,0.5,0.75,248,3200248,0,40,2000,43328,0.6184918493445947,1.5759873774795359
S4,0.5,0.75,249,3200249,1,0,12,414,0.10702054794520548,1.1895701903207152
S4,0.5,0.75,250,3200250,1,0,13,420,0.13640469738030714,1.2141982040089914
S4,0.5,0.75,251,3200251,1,0,13,415,0.0987551867219917,1.1867105754516063
S4,0.5,0.75,252,3200252,1,0,15,449,0.10938712179984485,1.195470824781506
S4,0.5,0.75,253,3200253,1,0,14,449,0.13157894736842105,1.2432674286540928
S4,0.5,0.75,254,3200254,1,0,183,4029,0.5153546375681995,1.5060454931127967
S4,0.5,0.75,255,3200255,1,0,755,16107,0.5823344630900223,1.5540416494313847
S4,0.5,0.75,256,3200256,1,0,18,433,0.1148936170212766,1.215892240101684
S4,0.5,0.75,257,3200257,1,0,1658,35548,0.5976888139361071,1.5696542683947807
S4,0.5,0.75,258,3200258,0,30,2000,43154,0.6163055781401948,1.5713318203250444
S4,0.5,0.75,259,3200259,0,104,2000,42887,0.5953957291418591,1.5683089869406153
S4,0.5,0.75,260,3200260,1,0,13,450,0.12271973466003316,1.2003907267221678
S4,0.5,0.75,261,3200261,1,0,12,432,0.1044776119402985,1.2025247263779713
S4,0.5,0.75,262,3200262,0,42,2000,43164,0.5991432166005765,1.5734489491397918
S4,0.5,0.75,263,3200263,0,22,2000,43005,0.6093189392610546,1.5730813957169738
S4,0.5,0.75,264,3200264,1,0,12,434,0.09867330016583747,1.2024547344854126
S4,0.5,0.75,265,3200265,1,0,15,443,0.11764705882352941,1.2081259111145468
S4,0.5,0.75,266,3200266,1,0,13,431,0.1055846422338569,1.1933296944365812
S4,0.5,0.75,267,3200267,0,40,2000,43480,0.618029457389135,1.5766699784871017
S4,0.5,0.75,268,3200268,1,0,13,429,0.10815307820299501,1.1763956490967393
S4,0.5,0.75,269,3200269,1,0,12,426,0.09721048182586645,1.191387890963302
S4,0.5,0.75,270,3200270,0,35,2000,43601,0.6394102736869124,1.579841513378734
S4,0.5,0.75,271,3200271,1,0,14,447,0.12719298245614036,1.226536719337423
S4,0.5,0.75,272,3200272,1,0,14,433,0.09906858594411516,1.1931296898225445
S4,0.5,0.75,273,3200273,1,0,12,436,0.09826589595375723,1.1898124769333907
S4,0.5,0.75,274,3200274,0,46,2000,43150,0.6181275250307395,1.5749468803689615
S4,0.5,0.75,275,3200275,1,0,585,12838,0.6065644105974471,1.5666351713358286
S4,0.5,0.75,276,3200276,0,31,2000,43064,0.6173700286248861,1.574964112170335
S4,0.5,0.75,277,3200277,1,0,15,434,0.12046204620462046,1.201245760887195
S4,0.5,0.75,278,3200278,1,0,14,420,0.11291702309666382,1.1923823572173333
S4,0.5,0.75,279,3200279,1,0,13,450,0.12173913043478261,1.2087397935857034
S4,0.5,0.75,280,3200280,1,0,257,5558,0.5488808999188217,1.5291868282358458
S4,0.5,0.75,281,3200281,1,0,12,417,0.1165644171779141,1.194690542577834
S4,0.5,0.75,282,3200282,1,0,1967,42495,0.614442588116981,1.5723201147142896
S4,0.5,0.75,283,3200283,0,76,2000,43263,0.6194577148609136,1.5770186122597891
S4,0.5,0.75,284,3200284,1,0,13,436,0.11017661900756939,1.200231986967506
S4,0.5,0.75,285,3200285,1,0,13,419,0.09819121447028424,1.1873648821930127
S4,0.5,0.75,286,3200286,1,0,1790,38683,0.6090951176952387,1.5727469451579204
S4,0.5,0.75,287,3200287,0,26,2000,43253,0.6136835051217411,1.574975015983826
S4,0.5,0.75,288,3200288,0,31,2000,43035,0.5998823230074423,1.5713289498485046
S4,0.5,0.75,289,3200289,1,0,13,444,0.10205831903945112,1.201571427467781
S4,0.5,0.75,290,3200290,1,0,51,1149,0.2689859991514637,1.3581486801625684
S4,0.5,0.75,291,3200291,1,0,75,1567,0.2978246960972489,1.4016361845663836
S4,0.5,0.75,292,3200292,1,0,38,829,0.21544079290558163,1.3118117509731062
S4,0.5,0.75,293,3200293,1,0,15,420,0.11986001749781278,1.209368281822265
S4,0.5,0.75,294,3200294,1,0,13,416,0.12029384756657484,1.216185728985993
S4,0.5,0.75,295,3200295,0,58,2000,43401,0.6128238321267041,1.5772445392725931
S4,0.5,0.75,296,3200296,1,0,13,412,0.11476793248945148,1.1960274024104764
S4,0.5,0.75,297,3200297,1,0,31,775,0.24094881398252185,1.3241676937330917
S4,0.5,0.75,298,3200298,1,0,12,434,0.11575282854656223,1.2055655439063167
S4,0.5,0.75,299,3200299,1,0,12,434,0.11299915038232795,1.2040015484993705
S4,0.5,1.0,0,3200000,1,0,11,457,0.08355321020228672,1.1973366232097689
S4,0.5,1.0,1,3200001,1,0,12,460,0.08622222222222223,1.2058175353609775
S4,0.5,1.0,2,3200002,1,0,12,453,0.07626392459297343,1.196527634919718
S4,0.5,1.0,3,3200003,1,0,11,468,0.0855379188712522,1.2039445947944878
S4,0.5,1.0,4,3200004,1,0,12,458,0.08928571428571429,1.219233545810325
S4,0.5,1.0,5,3200005,1,0,11,466,0.0790616854908775,1.1961775702939235
S4,0.5,1.0,6,3200006,1,0,12,459,0.09252669039145907,1.2072491433191053
S4,0.5,1.0,7,3200007,1,0,13,470,0.0829059829059829,1.189088075904638
S4,0.5,1.0,8,3200008,1,0,11,453,0.08247422680412371,1.222560263821677
S4,0.5,1.0,9,3200009,1,0,12,452,0.08154121863799284,1.1995998981993778
S4,0.5,1.0,10,3200010,1,0,11,458,0.09033989266547406,1.1791400314127087
S4,0.5,1.0,11,3200011,1,0,12,442,0.07075064710957722,1.178026448896878
S4,0.5,1.0,12,3200012,1,0,12,453,0.08905380333951762,1.20241055086649
S4,0.5,1.0,13,3200013,1,0,12,462,0.09636363636363636,1.2127935232747302
S4,0.5,1.0,14,3200014,1,0,12,487,0.08606921029281278,1.2184073747085695
S4,0.5,1.0,15,3200015,1,0,12,485,0.08833619210977701,1.1992181031871911
S4,0.5,1.0,16,3200016,1,0,11,444,0.08481262327416174,1.2110932153847045
S4,0.5,1.0,17,3200017,1,0,11,483,0.0815485996705107,1.1947852992178327
S4,0.5,1.0,18,3200018,1,0,11,462,0.10634328358208955,1.2215598976361581
S4,0.5,1.0,19,3200019,1,0,12,466,0.08553230209281165,1.2063657277425244
S4,0.5,1.0,20,3200020,1,0,12,497,0.10658016682113068,1.242121058842845
S4,0.5,1.0,21,3200021,1,0,11,457,0.07922535211267606,1.1974653448073767
S4,0.5,1.0,22,3200022,1,0,13,468,0.07577019150707744,1.2026067713759274
S4,0.5,1.0,23,3200023,1,0,13,450,0.0780701754385965,1.2087253673321123
S4,0.5,1.0,24,3200024,1,0,11,477,0.08082545141874463,1.1896013611261966
S4,0.5,1.0,25,3200025,1,0,11,467,0.08723599632690542,1.2034761254406565
S4,0.5,1.0,26,3200026,1,0,11,454,0.08955223880597014,1.1891500046076635
S4,0.5,1.0,27,3200027,1,0,12,494,0.09341637010676157,1.218382523237173
S4,0.5,1.0,28,3200028,1,0,13,467,0.06661184210526316,1.1906559481713104
S4,0.5,1.0,29,3200029,1,0,12,476,0.10382513661202186,1.234517285156316
S4,0.5,1.0,30,3200030,1,0,12,482,0.0912311780336581,1.1962169932249513
S4,0.5,1.0,31,3200031,1,0,12,475,0.08765652951699464,1.2259517039265362
S4,0.5,1.0,32,3200032,1,0,12,479,0.09090909090909091,1.2204537492890641
S4,0.5,1.0,33,3200033,1,0,11,455,0.08193832599118943,1.1980186883746247
S4,0.5,1.0,34,3200034,1,0,12,470,0.09484346224677716,1.217523399393227
S4,0.5,1.0,35,3200035,1,0,11,464,0.08488063660477453,1.2083569676052706
S4,0.5,1.0,36,3200036,1,0,11,469,0.09012131715771231,1.2056446334328295
S4,0.5,1.0,37,3200037,1,0,13,467,0.09191176470588236,1.2172501920795402
S4,0.5,1.0,38,3200038,1,0,12,452,0.06814449917898194,1.1647036721353754
S4,0.5,1.0,39,3200039,1,0,11,457,0.07538601271571299,1.1900696702644074
S4,0.5,1.0,40,3200040,1,0,11,459,0.07931034482758621,1.195149264437243
S4,0.5,1.0,41,3200041,1,0,11,436,0.07191780821917808,1.1745606257088914
S4,0.5,1.0,42,3200042,1,0,13,486,0.0966576332429991,1.2019016933810633
S4,0.5,1.0,43,3200043,1,0,11,480,0.08085106382978724,1.205213724116281
S4,0.5,1.0,44,3200044,1,0,11,456,0.10348258706467661,1.2331335742458045
S4,0.5,1.0,45,3200045,1,0,11,453,0.08614232209737828,1.229620265115368
S4,0.5,1.0,46,3200046,1,0,12,469,0.0932277924362357,1.2094114631145805
S4,0.5,1.0,47,3200047,1,0,12,470,0.08847926267281106,1.2059658349306979
S4,0.5,1.0,48,3200048,1,0,12,462,0.0846084608460846,1.2054743008749198
S4,0.5,1.0,49,3200049,1,0,40,937,0.16530278232405893,1.3173888266357014
S4,0.5,1.0,50,3200050,1,0,11,460,0.06499133448873484,1.1957530920441006
S4,0.5,1.0,51,3200051,1,0,12,496,0.07537688442211055,1.197872415918196
S4,0.5,1.0,52,3200052,1,0,12,459,0.10174418604651163,1.21783123757435
S4,0.5,1.0,53,3200053,1,0,11,458,0.08626760563380281,1.1900654576574456
S4,0.5,1.0,54,3200054,1,0,12,466,0.08222811671087533,1.206623285614713
S4,0.5,1.0,55,3200055,1,0,11,439,0.07488986784140969,1.1883557871926123
S4,0.5,1.0,56,3200056,1,0,11,484,0.08299096138044372,1.1900627180704726
S4,0.5,1.0,57,3200057,1,0,11,473,0.09580291970802919,1.2170839659660213
S4,0.5,1.0,58,3200058,1,0,11,450,0.0748663101604278,1.1801917595898666
S4,0.5,1.0,59,3200059,1,0,12,473,0.07199297629499561,1.208488225060498
S4,0.5,1.0,60,3200060,1,0,12,460,0.08844765342960288,1.2025017356780603
S4,0.5,1.0,61,3200061,1,0,11,445,0.08748906386701662,1.1887928902168217
S4,0.5,1.0,62,3200062,1,0,12,464,0.08051235132662397,1.196008067383952
S4,0.5,1.0,63,3200063,1,0,11,493,0.10813308687615526,1.2241790255208345
S4,0.5,1.0,64,3200064,1,0,15,487,0.08284023668639054,1.188831081007806
S4,0.5,1.0,65,3200065,1,0,12,473,0.08935018050541517,1.2009982019436751
S4,0.5,1.0,66,3200066,1,0,11,463,0.08903467666354264,1.215309713459965
S4,0.5,1.0,67,3200067,1,0,11,457,0.0771960958296362,1.1886423873987209
S4,0.5,1.0,68,3200068,1,0,11,454,0.07885304659498207,1.2067656232343673
S4,0.5,1.0,69,3200069,1,0,11,440,0.08516483516483517,1.1921158258900304
S4,0.5,1.0,70,3200070,1,0,11,470,0.07023705004389816,1.193068935748001
S4,0.5,1.0,71,3200071,1,0,11,454,0.10099188458070334,1.1995263051988374
S4,0.5,1.0,72,3200072,1,0,12,459,0.08206958073148975,1.2045548132085164
S4,0.5,1.0,73,3200073,1,0,12,457,0.07401177460050462,1.2072135414716085
S4,0.5,1.0,74,3200074,1,0,13,437,0.08089500860585198,1.1731653372029454
S4,0.5,1.0,75,3200075,1,0,12,456,0.07542372881355933,1.184890942505523
S4,0.5,1.0,76,3200076,1,0,1174,30634,0.5523420763128944,1.6612464232168176
S4,0.5,1.0,77,3200077,1,0,11,462,0.09324452901998097,1.2233540544503014
S4,0.5,1.0,78,3200078,1,0,11,489,0.08340971585701192,1.224419691252646
S4,0.5,1.0,79,3200079,1,0,13,464,0.07513416815742398,1.20725218602082
S4,0.5,1.0,80,3200080,1,0,12,460,0.0881567230632235,1.1899224587735509
S4,0.5,1.0,81,3200081,1,0,12,459,0.07901668129938542,1.203890893965023
S4,0.5,1.0,82,3200082,1,0,11,458,0.08502772643253234,1.2057772069975172
S4,0.5,1.0,83,3200083,1,0,11,473,0.08256880733944955,1.2251532108422243
S4,0.5,1.0,84,3200084,1,0,12,451,0.07692307692307693,1.1886017551234345
S4,0.5,1.0,85,3200085,1,0,12,446,0.07243816254416961,1.1812569270785824
S4,0.5,1.0,86,3200086,1,0,11,459,0.09025270758122744,1.2139831156846927
S4,0.5,1.0,87,3200087,1,0,11,442,0.08165057067603161,1.2019916549898948
S4,0.5,1.0,88,3200088,1,0,11,436,0.08935361216730038,1.2147879921450486
S4,0.5,1.0,89,3200089,1,0,12,464,0.08277027027027027,1.204153294931178
S4,0.5,1.0,90,3200090,1,0,11,471,0.0777479892761394,1.1938898296879756
S4,0.5,1.0,91,3200091,1,0,11,469,0.07725694444444445,1.197219895970561
S4,0.5,1.0,92,3200092,1,0,12,451,0.0768566493955095,1.2031736120701495
S4,0.5,1.0,93,3200093,1,0,11,462,0.09740259740259741,1.2184894514922515
S4,0.5,1.0,94,3200094,1,0,12,456,0.07883082373782108,1.1758758733108954
S4,0.5,1.0,95,3200095,1,0,11,471,0.09050179211469533,1.2217165814019995
S4,0.5,1.0,96,3200096,1,0,12,463,0.07652173913043478,1.197063240641862
S4,0.5,1.0,97,3200097,1,0,12,455,0.07550482879719052,1.2153689071370202
S4,0.5,1.0,98,3200098,1,0,11,441,0.0760180995475113,1.1954614977720113
S4,0.5,1.0,99,3200099,1,0,11,468,0.08640864086408641,1.1992090629763548
S4,0.5,1.0,100,3200100,1,0,13,454,0.07197290431837426,1.196050051628055
S4,0.5,1.0,101,3200101,1,0,12,464,0.08421052631578947,1.2068557628534138
S4,0.5,1.0,102,3200102,1,0,12,471,0.08192567567567567,1.1908307292480262
S4,0.5,1.0,103,3200103,1,0,12,457,0.06143344709897611,1.1813406537336486
S4,0.5,1.0,104,3200104,1,0,11,444,0.08576814326107446,1.2249485488477134
S4,0.5,1.0,105,3200105,1,0,11,465,0.09181818181818181,1.224867327468372
S4,0.5,1.0,106,3200106,1,0,11,436,0.07452339688041594,1.18932491160351
S4,0.5,1.0,107,3200107,1,0,12,481,0.0686106346483705,1.2018053103832378
S4,0.5,1.0,108,3200108,1,0,12,463,0.07685738684884715,1.2093311079526925
S4,0.5,1.0,109,3200109,1,0,12,487,0.08464223385689354,1.215329628801346
S4,0.5,1.0,110,3200110,1,0,11,454,0.07932263814616755,1.190586619576487
S4,0.5,1.0,111,3200111,1,0,12,486,0.08088888888888889,1.2100639875901884
S4,0.5,1.0,112,3200112,1,0,11,470,0.0817391304347826,1.203081856532864
S4,0.5,1.0,113,3200113,1,0,12,468,0.08064516129032258,1.1913104205605283
S4,0.5,1.0,114,3200114,1,0,11,451,0.08021877848678213,1.2034837609368787
S4,0.5,1.0,115,3200115,1,0,12,477,0.08404802744425385,1.20724873736494
S4,0.5,1.0,116,3200116,1,0,11,447,0.0881542699724518,1.2071769463399815
S4,0.5,1.0,117,3200117,1,0,13,459,0.0847018150388937,1.198156552617225
S4,0.5,1.0,118,3200118,1,0,12,469,0.08468468468468468,1.2213153963140257
S4,0.5,1.0,119,3200119,1,0,12,453,0.07254740313272877,1.181485815754941
S4,0.5,1.0,120,3200120,1,0,11,472,0.0890909090909091,1.194185779886938
S4,0.5,1.0,121,3200121,1,0,11,460,0.08539944903581267,1.2248366888150928
S4,0.5,1.0,122,3200122,1,0,12,467,0.09498207885304659,1.2276085009786448
S4,0.5,1.0,123,3200123,1,0,11,440,0.0726950354609929,1.2006364891174468
S4,0.5,1.0,124,3200124,1,0,11,440,0.0820829655781112,1.1891104421036012
S4,0.5,1.0,125,3200125,1,0,12,456,0.08202443280977312,1.1970610111695459
S4,0.5,1.0,126,3200126,1,0,11,461,0.09009009009009009,1.2026295728255578
S4,0.5,1.0,127,3200127,1,0,12,472,0.07910576096302666,1.198088286489111
S4,0.5,1.0,128,3200128,1,0,12,443,0.09049773755656108,1.199648619241031
S4,0.5,1.0,129,3200129,1,0,11,473,0.08209606986899563,1.211184546156663
S4,0.5,1.0,130,3200130,1,0,12,464,0.08362676056338028,1.201365738916558
S4,0.5,1.0,131,3200131,1,0,437,11192,0.4835172975775983,1.6055699224598492
S4,0.5,1.0,132,3200132,1,0,12,474,0.08637577916295637,1.2155462391337464
S4,0.5,1.0,133,3200133,1,0,12,457,0.08050089445438283,1.2047212953652064
S4,0.5,1.0,134,3200134,1,0,11,462,0.0775473399458972,1.203900864964181
S4,0.5,1.0,135,3200135,1,0,12,468,0.09383145091225022,1.2056045408209035
S4,0.5,1.0,136,3200136,1,0,11,456,0.07445887445887446,1.1973113261209767
S4,0.5,1.0,137,3200137,1,0,12,468,0.08142493638676845,1.200005426923597
S4,0.5,1.0,138,3200138,1,0,11,460,0.08193832599118943,1.1931311096220745
S4,0.5,1.0,139,3200139,1,0,37,896,0.1642978965321205,1.319094148499625
S4,0.5,1.0,140,3200140,1,0,11,452,0.08616187989556136,1.200437229201354
S4,0.5,1.0,141,3200141,1,0,12,480,0.08375209380234507,1.1920995777455967
S4,0.5,1.0,142,3200142,1,0,11,464,0.07302405498281787,1.1947121583699698
S4,0.5,1.0,143,3200143,1,0,11,473,0.09891196834817013,1.2281918897213657
S4,0.5,1.0,144,3200144,1,0,11,476,0.0829535095715588,1.212660636750166
S4,0.5,1.0,145,3200145,1,0,12,462,0.08506944444444445,1.1881677710187342
S4,0.5,1.0,146,3200146,1,0,12,461,0.08653846153846154,1.2226433666359706
S4,0.5,1.0,147,3200147,1,0,14,452,0.08979947689625109,1.1970264975421543
S4,0.5,1.0,148,3200148,1,0,11,470,0.08274021352313167,1.2180975575133828
S4,0.5,1.0,149,3200149,1,0,11,460,0.06660973526900085,1.1985619181263278
S4,0.5,1.0,150,3200150,1,0,11,483,0.09544282029234738,1.2278569256169183
S4,0.5,1.0,151,3200151,1,0,12,457,0.0886426592797784,1.2096536465496828
S4,0.5,1.0,152,3200152,1,0,12,461,0.07201986754966887,1.1877690226557318
S4,0.5,1.0,153,3200153,1,0,11,489,0.09569798068481124,1.2122723611425625
S4,0.5,1.0,154,3200154,1,0,11,449,0.07912297426120114,1.1949194861668133
S4,0.5,1.0,155,3200155,1,0,12,454,0.07419898819561552,1.1908904674149694
S4,0.5,1.0,156,3200156,1,0,12,476,0.08665511265164645,1.2209757900945817
S4,0.5,1.0,157,3200157,1,0,11,454,0.09188660801564028,1.2311155585129407
S4,0.5,1.0,158,3200158,1,0,11,452,0.07568027210884354,1.1846408152322419
S4,0.5,1.0,159,3200159,1,0,98,2651,0.4068219633943428,1.5165241604072544
S4,0.5,1.0,160,3200160,1,0,11,451,0.07909090909090909,1.2020485749428718
S4,0.5,1.0,161,3200161,1,0,11,462,0.07423580786026202,1.1979409842188145
S4,0.5,1.0,162,3200162,1,0,12,454,0.09308755760368663,1.193987672639833
S4,0.5,1.0,163,3200163,1,0,11,458,0.1009433962264151,1.2025360540851338
S4,0.5,1.0,164,3200164,1,0,13,474,0.0649458784346378,1.1765566266510474
S4,0.5,1.0,165,3200165,1,0,13,466,0.09040074557315937,1.2322910592807224
S4,0.5,1.0,166,3200166,1,0,11,448,0.08120035304501325,1.2001827267219376
S4,0.5,1.0,167,3200167,1,0,10,450,0.08603145235892692,1.205475904421796
S4,0.5,1.0,168,3200168,1,0,12,457,0.08863025962399283,1.186169236534694
S4,0.5,1.0,169,3200169,1,0,47,1268,0.23722627737226276,1.3737419577300873
S4,0.5,1.0,170,3200170,1,0,12,478,0.07740213523131673,1.2152558589980882
S4,0.5,1.0,171,3200171,1,0,11,473,0.09247506799637353,1.2160280964494956
S4,0.5,1.0,172,3200172,1,0,11,465,0.09671532846715329,1.2106335917473732
S4,0.5,1.0,173,3200173,1,0,12,454,0.08745583038869258,1.2122637689720057
S4,0.5,1.0,174,3200174,1,0,12,463,0.09023941068139964,1.2019764771464598
S4,0.5,1.0,175,3200175,1,0,11,462,0.08397600685518423,1.1893279954955165
S4,0.5,1.0,176,3200176,1,0,11,486,0.08188153310104529,1.2066358021636008
S4,0.5,1.0,177,3200177,1,0,11,461,0.09158878504672897,1.2155693590284382
S4,0.5,1.0,178,3200178,1,0,14,447,0.09074243813015583,1.2129881746844549
S4,0.5,1.0,179,3200179,1,0,11,461,0.07168141592920355,1.188981043490389
S4,0.5,1.0,180,3200180,1,0,11,476,0.08566433566433566,1.1984460688370115
S4,0.5,1.0,181,3200181,1,0,11,459,0.08890845070422536,1.2032794052083189
S4,0.5,1.0,182,3200182,1,0,12,458,0.0780701754385965,1.1999365181757269
S4,0.5,1.0,183,3200183,1,0,12,455,0.08533333333333333,1.1884622964979463
S4,0.5,1.0,184,3200184,1,0,11,454,0.0752405949256343,1.1819998842096557
S4,0.5,1.0,185,3200185,0,71,2000,52134,0.560396819957508,1.6659615388355533
S4,0.5,1.0,186,3200186,1,0,11,485,0.0967741935483871,1.2265698854738285
S4,0.5,1.0,187,3200187,1,0,12,462,0.09164420485175202,1.2110272241582125
S4,0.5,1.0,188,3200188,1,0,11,449,0.08372530573847602,1.213253588674075
S4,0.5,1.0,189,3200189,1,0,11,464,0.09398496240601503,1.216946493526733
S4,0.5,1.0,190,3200190,1,0,13,490,0.08688097306689835,1.2304140607526584
S4,0.5,1.0,191,3200191,1,0,11,448,0.07581227436823104,1.2053427782127704
S4,0.5,1.0,192,3200192,1,0,14,481,0.08874656907593778,1.2176411376233138
S4,0.5,1.0,193,3200193,1,0,11,472,0.08810172570390554,1.2117077290141267
S4,0.5,1.0,194,3200194,1,0,11,451,0.08084358523725835,1.1907638187729226
S4,0.5,1.0,195,3200195,1,0,11,465,0.08456843940714909,1.1910205799982516
S4,0.5,1.0,196,3200196,1,0,12,458,0.08501314636283962,1.1981421027071917
S4,0.5,1.0,197,3200197,1,0,12,465,0.07762938230383973,1.185727750026413
S4,0.5,1.0,198,3200198,1,0,11,471,0.10027347310847767,1.205401314280792
S4,0.5,1.0,199,3200199,1,0,11,464,0.07517482517482517,1.1779848462128408
S4,0.5,1.0,200,3200200,1,0,12,474,0.09209383145091225,1.2207966139110726
S4,0.5,1.0,201,3200201,1,0,11,460,0.07800175284837861,1.1944896921912784
S4,0.5,1.0,202,3200202,1,0,13,470,0.08429458740017746,1.2088945831086912
S4,0.5,1.0,203,3200203,1,0,12,458,0.08028545941123996,1.224664171648061
S4,0.5,1.0,204,3200204,1,0,13,476,0.09574468085106383,1.2140643836175327
S4,0.5,1.0,205,3200205,1,0,12,476,0.09853658536585366,1.2313026797247397
S4,0.5,1.0,206,3200206,1,0,12,441,0.08212996389891697,1.1989928575289688
S4,0.5,1.0,207,3200207,1,0,12,463,0.0985781990521327,1.222510662510173
S4,0.5,1.0,208,3200208,1,0,11,442,0.07988980716253444,1.2059483884502504
S4,0.5,1.0,209,3200209,1,0,12,450,0.07044534412955465,1.1769009825816956
S4,0.5,1.0,210,3200210,1,0,12,465,0.08626760563380281,1.2047891713049084
S4,0.5,1.0,211,3200211,1,0,12,470,0.08738738738738738,1.2093041860797966
